textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,predict_sentiment
2c48f5c3b5, I could have! I had extra tickets. Plus we had two Twitter Giveaways  We`ll get you next time.,I could have! I had extra tickets. Plus we had two Twitter Giveaways  We`ll get you next time.,neutral,noon,21-30,Cyprus,1207359,9240.0,131,i could have i had extra tickets plus we had two twitter giveaways  well get you next time,Positive
5e7fa13233,Hangin with the fam! My head is hurtin,My head is hurtin,negative,night,31-45,Czechia (Czech Republic),10708981,77240.0,139,hangin with the fam my head is hurtin,Neutral
4eacfce7b5, the step show was fantabulous! (hi  !) my sis`s group won 2nd in their division and 2nd in the show overall! WHOO!,fantabulous!,positive,morning,46-60,Democratic Republic of the Congo,89561403,2267050.0,40,the step show was fantabulous hi   my siss group won nd in their division and nd in the show overall whoo,Positive
ad82469ae5, http://tinyurl.com/c33ffv thats what im making for dinner very yummy,yummy,positive,noon,60-70,Denmark,5792202,42430.0,137,thats what im making for dinner very yummy,Positive
90944c6528,god opened the clouds and said i hate you josh,i hate you josh,negative,night,70-100,Djibouti,988000,23180.0,43,god opened the clouds and said i hate you josh,Negative
af451dbbd9," and yet i couldnt get a pic it wasnt allowed, then i won passes to their carpet of the 3d premiere no pic still wit them",won,positive,morning,0-20,Dominica,71986,750.0,96,and yet i couldnt get a pic it wasnt allowed then i won passes to their carpet of the d premiere no pic still wit them,Negative
a2dba49f39, - so sweet  why aren`t you out livin` it up this saturday night?,#NAME?,positive,noon,21-30,Dominican Republic,10847910,48300.0,225,so sweet  why arent you out livin it up this saturday night,Positive
054c11549e, i wish i was still in my jams,wish,positive,night,31-45,Ecuador,17643054,248360.0,71,i wish i was still in my jams,Positive
f4a8656e7c," they really do need to mind their own business, eating disorders are NOT the only reason people have to vomit, assholes","they really do need to mind their own business, eating disorders are NOT the only reason people have to vomit, assholes",negative,morning,46-60,Egypt,102334404,995450.0,103,they really do need to mind their own business eating disorders are not the only reason people have to vomit assholes,Negative
1cceb8743c,"Going to bed, night all","Going to bed, night all",neutral,noon,60-70,El Salvador,6486205,20720.0,313,going to bed night all,Neutral
16dd908d13,http://twitpic.com/67l90 -  girrrrrrrrlll i`m going to miss you so bad!!!!,girrrrrrrrlll i`m going to miss you so bad!!!!,negative,night,70-100,Equatorial Guinea,1402985,28050.0,50,girrrrrrrrlll im going to miss you so bad,Negative
38833cb1f4,. Haha I want another bagel. I have all this blueberry cream cheese left and no more bagel,. Haha I want another bagel. I have all this blueberry cream cheese left and no more bagel,neutral,morning,0-20,Eritrea,3546421,101000.0,35,haha i want another bagel i have all this blueberry cream cheese left and no more bagel,Positive
7225190154,just dropped my biscuit in my tea,just dropped my biscuit in my tea,neutral,noon,21-30,Estonia,1326535,42390.0,31,just dropped my biscuit in my tea,Neutral
2fbcf7a722,"You know when your make late night calls to India team members for more pictures, your struggling with your message.  Thanks .",struggling,negative,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164,17200.0,67,you know when your make late night calls to india team members for more pictures your struggling with your message  thanks,Neutral
015e688cc9,lotsa water. it`s already dark out,lotsa water. it`s already dark out,neutral,morning,46-60,Ethiopia,114963588,1000000.0,115,lotsa water its already dark out,Neutral
7a08affa20,getting rained out @ the devon horse show.  *head desk*,getting rained out @ the devon horse show.  *head desk*,neutral,noon,60-70,Fiji,896445,18270.0,49,getting rained out  the devon horse show  head desk,Neutral
c921a55077,"tiny PhD`s will do, because those bigger than me keep taunting me","tiny PhD`s will do, because those bigger than me keep taunting me",neutral,night,70-100,Finland,5540720,304000.0,18,tiny phds will do because those bigger than me keep taunting me,Neutral
f5333b8e2a,"seriously underrated.. `porridge`, the best breakfast in the world... ever. doesn`t need to be gloopy, as long as it is made just right","seriously underrated.. `porridge`, the best breakfast in the world... ever. doesn`t need to be gloopy, as long as it is made just right",neutral,morning,0-20,France,65273511,547557.0,119,seriously underrated porridge the best breakfast in the world ever doesnt need to be gloopy as long as it is made just right,Positive
75b7273395,In this exact moment i have decided that in some point in my life.. i am going to adopt a child,In this exact moment i have decided that in some point in my life.. i am going to adopt a child,positive,noon,21-30,Gabon,2225734,257670.0,9,in this exact moment i have decided that in some point in my life i am going to adopt a child,Positive
f5b2b40c51,Sick daddy  send prayer his way,Sick,negative,night,31-45,Gambia,2416668,10120.0,239,sick daddy  send prayer his way,Negative
a46783c48c," wow,that must be sooo cool","wow,",positive,morning,46-60,Georgia,3989167,69490.0,57,wowthat must be sooo cool,Positive
148bc56baf,_benson loved the #MacarAMBER!!!,loved,positive,noon,60-70,Germany,83783942,348560.0,240,benson loved the macaramber,Positive
7f9b02c1b2,"I am sick, very sick, sore throat and flu","I am sick, very sick, sore throat and flu",negative,night,70-100,Ghana,31072940,227540.0,137,i am sick very sick sore throat and flu,Negative
52dc330ff4, What are we doin!!?? Tell me! tell me!,What are we doin!!?? Tell me! tell me!,neutral,morning,0-20,Greece,10423054,128900.0,81,what are we doin tell me tell me,Neutral
dcc064a42c,didn`t know the statue in the Venetian was a real man and screamed so loud everyone laughed,didn`t know the statue in the Venetian was a real man and screamed so loud everyone laughed,neutral,noon,21-30,Grenada,112523,340.0,331,didnt know the statue in the venetian was a real man and screamed so loud everyone laughed,Positive
a76709fbc5,thanx peeps 4 following me,thanx,positive,night,31-45,Guatemala,17915568,107160.0,167,thanx peeps  following me,Neutral
dc7c50d401,_tina @_adriii guys  i am literally going to sydney in the june/july hols. can we meet? i wanna try one of those lindt cafes!,_tina @_adriii guys  i am literally going to sydney in the june/july hols. can we meet? i wanna try one of those lindt cafes!,neutral,morning,46-60,Guinea,13132795,246000.0,53,tina adriii guys  i am literally going to sydney in the junejuly hols can we meet i wanna try one of those lindt cafes,Neutral
ad528b89c5, I don`t know what to write anymore! My mind must be tired. It`s past midnight here already. Do a tour in the Philippines?,tired.,negative,noon,60-70,Guinea-Bissau,1968001,28120.0,70,i dont know what to write anymore my mind must be tired its past midnight here already do a tour in the philippines,Negative
5298c6f2b9,Gone to the shiggity shwa. back Sunday.,Gone to the shiggity shwa. back Sunday.,neutral,night,70-100,Guyana,786552,196850.0,4,gone to the shiggity shwa back sunday,Neutral
194327888,"just got back from the BBQ, i got sunburn on my legs, well sore",well sore,negative,morning,0-20,Haiti,11402528,27560.0,414,just got back from the bbq i got sunburn on my legs well sore,Negative
b5e6c1f21f, I`m the heir to the over draft,I`m the heir to the over draft,negative,noon,21-30,Holy See,801,0.0,2003,im the heir to the over draft,Neutral
71eeed35fe, hahahahah!! 04 would be the chief contributors. lol.,hahahahah!! 04 would be the chief contributors. lol.,neutral,night,31-45,Honduras,9904607,111890.0,89,hahahahah  would be the chief contributors lol,Positive
3a366fab5e, It often pays to wait,It often pays to wait,neutral,morning,46-60,Hungary,9660351,90530.0,107,it often pays to wait,Neutral
bc3d65f5b0, imagine i would say'bitch!' lol if i were ma d! haha but im not cuz ur cool,t cuz ur cool,positive,noon,60-70,Iceland,341243,100250.0,3,imagine i would saybitch lol if i were ma d haha but im not cuz ur cool,Positive
f7793c949e, no go on the bro down tonight for brett,no go on the bro down tonight for brett,neutral,night,70-100,India,1380004385,2973190.0,464,no go on the bro down tonight for brett,Negative
f9d6eaac1e, seen u a couple of times. Liked it,Liked,positive,morning,0-20,Indonesia,273523615,1811570.0,151,seen u a couple of times liked it,Positive
17edf96619,"Feels really sick. Just puked my guts out.    help, please.",sick.,negative,noon,21-30,Iran,83992949,1630000.0,52,feels really sick just puked my guts out    help please,Negative
f2c64885cb,in a meeting discussion colour of bikeshed,in a meeting discussion colour of bikeshed,neutral,night,31-45,Iraq,40222493,434320.0,93,in a meeting discussion colour of bikeshed,Neutral
a8f3e8f100,Pouring outside.. Cleaning out my locker.. My bookbag is heavy and my back and arms are killing me,killing me,negative,morning,46-60,Ireland,4937786,68890.0,72,pouring outside cleaning out my locker my bookbag is heavy and my back and arms are killing me,Negative
c55f7deeaf,I try soo hard toget what I want.. & I always end up having a goose egg..,hard,negative,noon,60-70,Israel,8655535,21640.0,400,i try soo hard toget what i want  i always end up having a goose egg,Neutral
b154e83354,"  being a fan is certainly not about being attractive. But, if you like the pink, to each their own  #canucks","being a fan is certainly not about being attractive. But, if you like the pink, to each their own  #canucks",neutral,night,70-100,Italy,60461826,294140.0,206,being a fan is certainly not about being attractive but if you like the pink to each their own  canucks,Positive
f728386ac9, voting for you Hope you are voting for me I am now a white blank with my name  mr Twitter and Funniset,voting for you Hope you are voting for me I am now a white blank with my name  mr Twitter and Funniset,positive,morning,0-20,Jamaica,2961167,10830.0,273,voting for you hope you are voting for me i am now a white blank with my name  mr twitter and funniset,Positive
d7667a8688, *bows* glad to be of service,glad,positive,noon,21-30,Japan,126476461,364555.0,347,bows glad to be of service,Positive
9620f483d0, it was me the whole time I did a ton of things so u would believe me but u wouldn`t listen or let me prove it. Or blve me,u wouldn`t listen or let me prove it.,negative,night,31-45,Jordan,10203134,88780.0,115,it was me the whole time i did a ton of things so u would believe me but u wouldnt listen or let me prove it or blve me,Neutral
6afcfa170e,Off to finish the book 'nudge' then going to write some,Off to finish the book 'nudge' then going to write some,neutral,morning,46-60,Kazakhstan,18776707,2699700.0,7,off to finish the book nudge then going to write some,Neutral
03e8d97584, No one to rub it in,No one to rub it in,neutral,noon,60-70,Kenya,53771296,569140.0,94,no one to rub it in,Negative
8e4c70c9fe, HA ha - how much?  Thanks for starting to follow me.,Thanks for starting to follow me.,positive,night,70-100,Kiribati,119449,810.0,147,ha ha  how much  thanks for starting to follow me,Positive
690f2b5e52,OK its official I'M OLD! at least I feel likewise OLD & TIREDD & WASTED!!,OLD & TIREDD & WASTED!!,negative,morning,0-20,Kuwait,4270571,17820.0,240,ok its official im old at least i feel likewise old  tiredd  wasted,Negative
5f3241d6df," **** dude... dia 06, 20 e 27 eu tenho curso na DRC  flash expert...",****,negative,noon,21-30,Kyrgyzstan,6524195,191800.0,34,dude dia   e  eu tenho curso na drc  flash expert,Neutral
cd4409ebba,"wow! ever notice that some twitters have thousands of followers, yet they only follow a handful (actually, less than two hands) of peeps.","wow! ever notice that some twitters have thousands of followers, yet they only follow a handful (actually, less than two hands) of peeps.",neutral,night,31-45,Laos,7275560,230800.0,32,wow ever notice that some twitters have thousands of followers yet they only follow a handful actually less than two hands of peeps,Positive
